customer_id,age,age_band,gender,item_purchased,category,purchase_amount_usd,location,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,discount_flag,subscriber_flag,repeat_customer_flag,purchase_cycle_days,customer_segment,revenue_per_purchase_day
2134,21,Under 25,Male,Hat,Accessories,34,Maine,Summer,3.8,No,Standard,No,13,Bank Transfer,Annually,False,False,True,30.0,New or occasional,1.1333333333333333
2135,55,50+,Male,Sandals,Footwear,41,Virginia,Winter,2.9,No,Standard,No,35,Credit Card,Fortnightly,False,False,True,14.0,New or occasional,2.9285714285714284
2136,34,25-34,Male,Sunglasses,Accessories,94,California,Winter,4.6,No,Next Day Air,No,1,Debit Card,Every 3 Months,False,False,False,90.0,New or occasional,1.0444444444444445
2137,47,35-49,Male,Sunglasses,Accessories,93,New York,Summer,2.8,No,Standard,No,25,Bank Transfer,Fortnightly,False,False,True,14.0,Loyal high-value,6.642857142857143
2138,27,25-34,Male,Socks,Clothing,51,Indiana,Winter,4.6,No,2-Day Shipping,No,20,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.5666666666666667
2139,67,50+,Male,Sweater,Clothing,42,Mississippi,Fall,2.8,No,Next Day Air,No,36,Venmo,Quarterly,False,False,True,90.0,New or occasional,0.4666666666666667
2140,40,35-49,Male,Boots,Footwear,95,New York,Winter,3.0,No,Free Shipping,No,33,Cash,Weekly,False,False,True,7.0,Loyal high-value,13.571428571428571
2141,53,50+,Male,Handbag,Accessories,90,New Mexico,Fall,3.7,No,Standard,No,36,Cash,Fortnightly,False,False,True,14.0,Loyal high-value,6.428571428571429
2142,24,Under 25,Male,Dress,Clothing,98,Kentucky,Winter,4.1,No,2-Day Shipping,No,32,PayPal,Annually,False,False,True,30.0,Loyal high-value,3.2666666666666666
2143,47,35-49,Male,Hat,Accessories,39,North Dakota,Winter,4.3,No,Next Day Air,No,21,Venmo,Quarterly,False,False,True,90.0,New or occasional,0.43333333333333335
2144,53,50+,Male,Sandals,Footwear,66,Arkansas,Fall,3.8,No,Next Day Air,No,48,Venmo,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.714285714285714
2145,47,35-49,Male,Shoes,Footwear,23,Maryland,Winter,3.7,No,Free Shipping,No,25,PayPal,Quarterly,False,False,True,90.0,New or occasional,0.25555555555555554
2146,38,35-49,Male,Skirt,Clothing,73,Connecticut,Winter,4.8,No,Standard,No,32,PayPal,Annually,False,False,True,30.0,Loyal high-value,2.433333333333333
2147,48,35-49,Male,Sunglasses,Accessories,23,Utah,Summer,4.6,No,Standard,No,45,PayPal,Every 3 Months,False,False,True,90.0,New or occasional,0.25555555555555554
2148,47,35-49,Male,Skirt,Clothing,43,Missouri,Fall,4.8,No,Standard,No,4,Cash,Fortnightly,False,False,False,14.0,New or occasional,3.0714285714285716
2149,19,Under 25,Male,T-shirt,Clothing,45,Nebraska,Winter,4.6,No,2-Day Shipping,No,19,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,3.2142857142857144
2150,38,35-49,Male,Sandals,Footwear,21,Hawaii,Winter,4.0,No,Standard,No,1,Bank Transfer,Weekly,False,False,False,7.0,New or occasional,3.0
2151,57,50+,Male,Shirt,Clothing,40,Illinois,Spring,2.6,No,2-Day Shipping,No,12,Cash,Weekly,False,False,True,7.0,New or occasional,5.714285714285714
2152,70,50+,Male,Jeans,Clothing,58,Vermont,Fall,2.6,No,2-Day Shipping,No,18,Venmo,Monthly,False,False,True,30.0,New or occasional,1.9333333333333333
2153,38,35-49,Male,Shorts,Clothing,48,New Jersey,Summer,4.5,No,Next Day Air,No,43,Bank Transfer,Bi-Weekly,False,False,True,14.0,New or occasional,3.4285714285714284
2154,35,35-49,Male,Shirt,Clothing,94,Kentucky,Fall,4.2,No,Free Shipping,No,31,PayPal,Annually,False,False,True,30.0,Loyal high-value,3.1333333333333333
2155,46,35-49,Male,Scarf,Accessories,74,Wyoming,Spring,3.4,No,Store Pickup,No,33,Cash,Every 3 Months,False,False,True,90.0,Loyal high-value,0.8222222222222222
2156,32,25-34,Male,Handbag,Accessories,51,Hawaii,Fall,3.7,No,Store Pickup,No,46,PayPal,Monthly,False,False,True,30.0,New or occasional,1.7
2157,38,35-49,Male,Skirt,Clothing,83,Missouri,Winter,3.6,No,Next Day Air,No,41,Debit Card,Bi-Weekly,False,False,True,14.0,Loyal high-value,5.928571428571429
2158,41,35-49,Male,Handbag,Accessories,68,Mississippi,Winter,4.0,No,Next Day Air,No,41,Venmo,Fortnightly,False,False,True,14.0,Loyal high-value,4.857142857142857
2159,19,Under 25,Male,Gloves,Accessories,84,Massachusetts,Spring,4.6,No,Standard,No,9,Bank Transfer,Fortnightly,False,False,False,14.0,New or occasional,6.0
2160,18,Under 25,Male,Shirt,Clothing,58,Louisiana,Fall,3.0,No,Free Shipping,No,34,Cash,Annually,False,False,True,30.0,New or occasional,1.9333333333333333
2161,45,35-49,Male,Blouse,Clothing,92,West Virginia,Winter,3.3,No,Express,No,21,PayPal,Annually,False,False,True,30.0,New or occasional,3.066666666666667
2162,23,Under 25,Male,Dress,Clothing,69,Washington,Summer,3.8,No,Express,No,5,Debit Card,Fortnightly,False,False,False,14.0,New or occasional,4.928571428571429
2163,60,50+,Male,Shorts,Clothing,48,Oregon,Summer,2.7,No,Free Shipping,No,32,PayPal,Weekly,False,False,True,7.0,New or occasional,6.857142857142857
2164,52,50+,Male,Shoes,Footwear,60,New York,Spring,4.5,No,Express,No,44,Bank Transfer,Monthly,False,False,True,30.0,Loyal high-value,2.0
2165,42,35-49,Male,Sandals,Footwear,20,Iowa,Winter,4.8,No,Next Day Air,No,46,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,1.4285714285714286
2166,29,25-34,Male,Pants,Clothing,55,Idaho,Summer,4.2,No,Express,No,42,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.6111111111111112
2167,31,25-34,Male,Jacket,Outerwear,88,New Jersey,Spring,3.5,No,Express,No,50,Credit Card,Bi-Weekly,False,False,True,14.0,Loyal high-value,6.285714285714286
2168,30,25-34,Male,Skirt,Clothing,48,Ohio,Winter,4.9,No,Standard,No,33,Venmo,Fortnightly,False,False,True,14.0,New or occasional,3.4285714285714284
2169,23,Under 25,Male,Handbag,Accessories,74,Connecticut,Spring,4.1,No,Next Day Air,No,32,Cash,Quarterly,False,False,True,90.0,Loyal high-value,0.8222222222222222
2170,31,25-34,Male,Coat,Outerwear,42,Florida,Fall,2.9,No,Next Day Air,No,32,Bank Transfer,Bi-Weekly,False,False,True,14.0,New or occasional,3.0
2171,40,35-49,Male,Sweater,Clothing,32,South Carolina,Fall,4.0,No,Next Day Air,No,37,Venmo,Every 3 Months,False,False,True,90.0,New or occasional,0.35555555555555557
2172,39,35-49,Male,Shorts,Clothing,98,Missouri,Summer,4.6,No,Store Pickup,No,9,Cash,Fortnightly,False,False,False,14.0,New or occasional,7.0
2173,28,25-34,Male,Skirt,Clothing,89,Rhode Island,Fall,2.8,No,Store Pickup,No,6,PayPal,Fortnightly,False,False,False,14.0,New or occasional,6.357142857142857
2174,23,Under 25,Male,Gloves,Accessories,97,Delaware,Summer,5.0,No,2-Day Shipping,No,36,Venmo,Quarterly,False,False,True,90.0,Loyal high-value,1.0777777777777777
2175,42,35-49,Male,Backpack,Accessories,49,Colorado,Spring,2.9,No,Store Pickup,No,1,Cash,Annually,False,False,False,30.0,New or occasional,1.6333333333333333
2176,68,50+,Male,Dress,Clothing,50,Nebraska,Spring,3.3,No,Free Shipping,No,48,Credit Card,Fortnightly,False,False,True,14.0,New or occasional,3.5714285714285716
2177,24,Under 25,Male,Belt,Accessories,91,Vermont,Winter,3.4,No,2-Day Shipping,No,44,Debit Card,Quarterly,False,False,True,90.0,Loyal high-value,1.011111111111111
2178,24,Under 25,Male,Gloves,Accessories,93,Montana,Winter,3.0,No,Express,No,9,PayPal,Bi-Weekly,False,False,False,14.0,New or occasional,6.642857142857143
2179,21,Under 25,Male,Jewelry,Accessories,98,Florida,Summer,4.7,No,Standard,No,32,Venmo,Annually,False,False,True,30.0,Loyal high-value,3.2666666666666666
2180,49,35-49,Male,Socks,Clothing,82,Delaware,Fall,2.9,No,Next Day Air,No,14,PayPal,Monthly,False,False,True,30.0,New or occasional,2.7333333333333334
2181,41,35-49,Male,Coat,Outerwear,37,Connecticut,Summer,4.1,No,Store Pickup,No,43,Cash,Quarterly,False,False,True,90.0,New or occasional,0.4111111111111111
2182,22,Under 25,Male,Handbag,Accessories,63,Hawaii,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.5
2183,42,35-49,Male,Blouse,Clothing,99,New Mexico,Winter,2.7,No,Store Pickup,No,26,Venmo,Bi-Weekly,False,False,True,14.0,Loyal high-value,7.071428571428571
2184,30,25-34,Male,Shorts,Clothing,37,Kansas,Spring,4.7,No,Store Pickup,No,2,Cash,Monthly,False,False,False,30.0,New or occasional,1.2333333333333334
2185,38,35-49,Male,Shoes,Footwear,34,Nevada,Spring,3.2,No,Free Shipping,No,16,PayPal,Every 3 Months,False,False,True,90.0,New or occasional,0.37777777777777777
2186,40,35-49,Male,Shorts,Clothing,32,North Carolina,Winter,2.5,No,Express,No,50,Debit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.35555555555555557
2187,55,50+,Male,Sandals,Footwear,23,New Mexico,Winter,4.3,No,Next Day Air,No,6,PayPal,Every 3 Months,False,False,False,90.0,New or occasional,0.25555555555555554
2188,37,35-49,Male,Blouse,Clothing,78,Idaho,Spring,4.4,No,Free Shipping,No,20,PayPal,Annually,False,False,True,30.0,New or occasional,2.6
2189,41,35-49,Male,Coat,Outerwear,54,California,Winter,4.7,No,Next Day Air,No,9,Credit Card,Weekly,False,False,False,7.0,New or occasional,7.714285714285714
2190,38,35-49,Male,Blouse,Clothing,94,Wisconsin,Fall,4.0,No,Express,No,47,Credit Card,Bi-Weekly,False,False,True,14.0,Loyal high-value,6.714285714285714
2191,42,35-49,Male,Belt,Accessories,75,Alaska,Spring,4.6,No,Express,No,33,Credit Card,Annually,False,False,True,30.0,Loyal high-value,2.5
2192,26,25-34,Male,Blouse,Clothing,69,Pennsylvania,Summer,3.8,No,Next Day Air,No,46,Cash,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.928571428571429
2193,41,35-49,Male,Scarf,Accessories,35,Virginia,Winter,3.2,No,Next Day Air,No,9,Credit Card,Monthly,False,False,False,30.0,New or occasional,1.1666666666666667
2194,27,25-34,Male,Shirt,Clothing,78,California,Spring,5.0,No,Express,No,8,PayPal,Monthly,False,False,False,30.0,New or occasional,2.6
2195,61,50+,Male,Socks,Clothing,29,Kentucky,Summer,3.5,No,Standard,No,48,Bank Transfer,Quarterly,False,False,True,90.0,New or occasional,0.32222222222222224
2196,58,50+,Male,Jeans,Clothing,62,New York,Fall,3.7,No,Next Day Air,No,2,Cash,Monthly,False,False,False,30.0,New or occasional,2.066666666666667
2197,25,25-34,Male,Dress,Clothing,58,Vermont,Spring,4.8,No,Next Day Air,No,31,PayPal,Weekly,False,False,True,7.0,New or occasional,8.285714285714286
2198,33,25-34,Male,Boots,Footwear,88,Pennsylvania,Summer,3.7,No,2-Day Shipping,No,40,Venmo,Monthly,False,False,True,30.0,Loyal high-value,2.933333333333333
2199,57,50+,Male,Scarf,Accessories,80,New York,Summer,3.5,No,Free Shipping,No,35,Venmo,Monthly,False,False,True,30.0,Loyal high-value,2.6666666666666665
2200,39,35-49,Male,Scarf,Accessories,47,North Carolina,Summer,4.9,No,Store Pickup,No,40,Debit Card,Monthly,False,False,True,30.0,New or occasional,1.5666666666666667
2201,60,50+,Male,Gloves,Accessories,51,Wyoming,Summer,4.7,No,Next Day Air,No,27,Debit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.5666666666666667
2202,39,35-49,Male,Pants,Clothing,25,Ohio,Spring,4.9,No,2-Day Shipping,No,10,Venmo,Annually,False,False,True,30.0,New or occasional,0.8333333333333334
2203,42,35-49,Male,Dress,Clothing,36,Alabama,Summer,4.3,No,Next Day Air,No,23,Credit Card,Weekly,False,False,True,7.0,New or occasional,5.142857142857143
2204,53,50+,Male,Dress,Clothing,79,Rhode Island,Winter,3.1,No,Free Shipping,No,32,Cash,Quarterly,False,False,True,90.0,Loyal high-value,0.8777777777777778
2205,20,Under 25,Male,Jeans,Clothing,41,Oregon,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,Monthly,False,False,False,30.0,New or occasional,1.3666666666666667
2206,46,35-49,Male,Sweater,Clothing,68,North Dakota,Fall,2.7,No,Express,No,27,PayPal,Weekly,False,False,True,7.0,Loyal high-value,9.714285714285714
2207,46,35-49,Male,Sandals,Footwear,51,Illinois,Spring,2.6,No,Store Pickup,No,25,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,3.642857142857143
2208,69,50+,Male,Handbag,Accessories,38,New Mexico,Fall,2.9,No,Next Day Air,No,11,Credit Card,Annually,False,False,True,30.0,New or occasional,1.2666666666666666
2209,28,25-34,Male,Scarf,Accessories,46,Colorado,Summer,2.7,No,2-Day Shipping,No,23,PayPal,Monthly,False,False,True,30.0,New or occasional,1.5333333333333334
2210,42,35-49,Male,Sandals,Footwear,20,Utah,Summer,4.5,No,2-Day Shipping,No,44,Bank Transfer,Quarterly,False,False,True,90.0,New or occasional,0.2222222222222222
2211,30,25-34,Male,Sunglasses,Accessories,25,Virginia,Summer,3.1,No,Store Pickup,No,35,PayPal,Fortnightly,False,False,True,14.0,New or occasional,1.7857142857142858
2212,50,50+,Male,Sweater,Clothing,89,Maine,Winter,3.2,No,Free Shipping,No,45,Debit Card,Every 3 Months,False,False,True,90.0,Loyal high-value,0.9888888888888889
2213,59,50+,Male,Pants,Clothing,77,Nebraska,Winter,3.3,No,Next Day Air,No,22,Bank Transfer,Quarterly,False,False,True,90.0,New or occasional,0.8555555555555555
2214,54,50+,Male,Hat,Accessories,94,Hawaii,Fall,2.9,No,Express,No,18,Debit Card,Quarterly,False,False,True,90.0,New or occasional,1.0444444444444445
2215,50,50+,Male,Belt,Accessories,100,Idaho,Fall,4.1,No,Standard,No,20,Debit Card,Weekly,False,False,True,7.0,New or occasional,14.285714285714286
2216,25,25-34,Male,Sandals,Footwear,96,West Virginia,Winter,2.7,No,Express,No,28,Credit Card,Fortnightly,False,False,True,14.0,Loyal high-value,6.857142857142857
2217,41,35-49,Male,Pants,Clothing,36,Vermont,Winter,4.0,No,Store Pickup,No,15,Venmo,Bi-Weekly,False,False,True,14.0,New or occasional,2.5714285714285716
2218,35,35-49,Male,Jewelry,Accessories,27,Indiana,Fall,2.6,No,Store Pickup,No,42,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,1.9285714285714286
2219,67,50+,Male,Sunglasses,Accessories,67,Idaho,Winter,3.5,No,Store Pickup,No,20,Debit Card,Quarterly,False,False,True,90.0,New or occasional,0.7444444444444445
2220,33,25-34,Male,Blouse,Clothing,91,Minnesota,Fall,2.8,No,Store Pickup,No,16,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,6.5
2221,19,Under 25,Male,Belt,Accessories,62,Wyoming,Fall,4.5,No,Store Pickup,No,47,Cash,Annually,False,False,True,30.0,Loyal high-value,2.066666666666667
2222,25,25-34,Male,Shorts,Clothing,88,Kansas,Fall,3.0,No,Free Shipping,No,34,Credit Card,Annually,False,False,True,30.0,Loyal high-value,2.933333333333333
2223,32,25-34,Male,Pants,Clothing,66,Georgia,Summer,4.4,No,Store Pickup,No,30,Credit Card,Weekly,False,False,True,7.0,Loyal high-value,9.428571428571429
2224,30,25-34,Male,Sandals,Footwear,65,Kansas,Fall,4.7,No,Next Day Air,No,5,PayPal,Quarterly,False,False,False,90.0,New or occasional,0.7222222222222222
2225,18,Under 25,Male,Gloves,Accessories,25,Nebraska,Winter,4.3,No,Standard,No,38,Cash,Quarterly,False,False,True,90.0,New or occasional,0.2777777777777778
2226,38,35-49,Male,Belt,Accessories,64,Washington,Spring,4.8,No,Free Shipping,No,18,Credit Card,Annually,False,False,True,30.0,New or occasional,2.1333333333333333
2227,22,Under 25,Male,Shirt,Clothing,72,Missouri,Spring,4.8,No,Store Pickup,No,28,Cash,Annually,False,False,True,30.0,Loyal high-value,2.4
2228,40,35-49,Male,Scarf,Accessories,74,Washington,Summer,4.4,No,Next Day Air,No,42,Credit Card,Fortnightly,False,False,True,14.0,Loyal high-value,5.285714285714286
2229,54,50+,Male,Gloves,Accessories,50,Kansas,Fall,3.7,No,Free Shipping,No,5,Credit Card,Weekly,False,False,False,7.0,New or occasional,7.142857142857143
2230,70,50+,Male,Pants,Clothing,97,Minnesota,Fall,3.9,No,Express,No,50,Venmo,Monthly,False,False,True,30.0,Loyal high-value,3.2333333333333334
2231,52,50+,Male,Sneakers,Footwear,36,Colorado,Spring,3.8,No,Express,No,33,Venmo,Fortnightly,False,False,True,14.0,New or occasional,2.5714285714285716
2232,34,25-34,Male,Jacket,Outerwear,49,Utah,Fall,4.1,No,Store Pickup,No,1,Credit Card,Weekly,False,False,False,7.0,New or occasional,7.0
2233,65,50+,Male,Shoes,Footwear,64,North Carolina,Spring,4.0,No,Store Pickup,No,14,Cash,Fortnightly,False,False,True,14.0,New or occasional,4.571428571428571
2234,38,35-49,Male,Blouse,Clothing,31,Florida,Summer,4.5,No,Express,No,48,Credit Card,Monthly,False,False,True,30.0,New or occasional,1.0333333333333334
2235,35,35-49,Male,Boots,Footwear,66,New Hampshire,Winter,4.0,No,Express,No,26,Cash,Weekly,False,False,True,7.0,Loyal high-value,9.428571428571429
2236,40,35-49,Male,Socks,Clothing,82,Illinois,Spring,4.5,No,2-Day Shipping,No,44,Credit Card,Annually,False,False,True,30.0,Loyal high-value,2.7333333333333334
2237,23,Under 25,Male,T-shirt,Clothing,88,Louisiana,Winter,2.7,No,Standard,No,18,Debit Card,Fortnightly,False,False,True,14.0,New or occasional,6.285714285714286
2238,45,35-49,Male,Sandals,Footwear,34,Alabama,Summer,3.8,No,Next Day Air,No,31,Venmo,Every 3 Months,False,False,True,90.0,New or occasional,0.37777777777777777
2239,40,35-49,Male,Sneakers,Footwear,84,Florida,Winter,3.8,No,Standard,No,18,Debit Card,Weekly,False,False,True,7.0,New or occasional,12.0
2240,42,35-49,Male,Jewelry,Accessories,96,Alabama,Summer,3.8,No,2-Day Shipping,No,41,Credit Card,Every 3 Months,False,False,True,90.0,Loyal high-value,1.0666666666666667
2241,57,50+,Male,Sandals,Footwear,71,California,Winter,4.3,No,Next Day Air,No,18,Debit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.7888888888888889
2242,18,Under 25,Male,Jacket,Outerwear,77,Maryland,Summer,3.5,No,Free Shipping,No,3,Bank Transfer,Bi-Weekly,False,False,False,14.0,New or occasional,5.5
2243,18,Under 25,Male,Skirt,Clothing,66,Nevada,Spring,3.8,No,Next Day Air,No,5,Credit Card,Bi-Weekly,False,False,False,14.0,New or occasional,4.714285714285714
2244,56,50+,Male,Shirt,Clothing,21,Massachusetts,Winter,3.7,No,2-Day Shipping,No,13,Debit Card,Annually,False,False,True,30.0,New or occasional,0.7
2245,35,35-49,Male,Shorts,Clothing,37,South Carolina,Summer,4.8,No,2-Day Shipping,No,22,PayPal,Annually,False,False,True,30.0,New or occasional,1.2333333333333334
2246,49,35-49,Male,Socks,Clothing,90,Delaware,Fall,4.9,No,Free Shipping,No,45,PayPal,Fortnightly,False,False,True,14.0,Loyal high-value,6.428571428571429
2247,49,35-49,Male,Jacket,Outerwear,96,Hawaii,Fall,4.3,No,Store Pickup,No,39,PayPal,Every 3 Months,False,False,True,90.0,Loyal high-value,1.0666666666666667
2248,34,25-34,Male,Jewelry,Accessories,37,Florida,Summer,4.4,No,Next Day Air,No,18,Venmo,Annually,False,False,True,30.0,New or occasional,1.2333333333333334
2249,63,50+,Male,T-shirt,Clothing,66,Rhode Island,Winter,3.4,No,Free Shipping,No,19,PayPal,Fortnightly,False,False,True,14.0,New or occasional,4.714285714285714
2250,42,35-49,Male,Gloves,Accessories,45,Wyoming,Spring,4.3,No,Next Day Air,No,29,Debit Card,Weekly,False,False,True,7.0,New or occasional,6.428571428571429
2251,41,35-49,Male,Shoes,Footwear,89,Colorado,Summer,4.6,No,Store Pickup,No,19,Credit Card,Weekly,False,False,True,7.0,New or occasional,12.714285714285714
2252,26,25-34,Male,Shoes,Footwear,94,Virginia,Fall,3.8,No,Free Shipping,No,22,Debit Card,Monthly,False,False,True,30.0,New or occasional,3.1333333333333333
2253,48,35-49,Male,Shoes,Footwear,96,Nebraska,Summer,3.9,No,Express,No,21,Bank Transfer,Annually,False,False,True,30.0,New or occasional,3.2
2254,62,50+,Male,Hoodie,Clothing,31,Oklahoma,Spring,2.6,No,Store Pickup,No,22,PayPal,Monthly,False,False,True,30.0,New or occasional,1.0333333333333334
2255,24,Under 25,Male,Belt,Accessories,79,North Dakota,Winter,4.2,No,Store Pickup,No,44,PayPal,Every 3 Months,False,False,True,90.0,Loyal high-value,0.8777777777777778
2256,48,35-49,Male,Coat,Outerwear,39,Michigan,Spring,4.6,No,Store Pickup,No,42,Bank Transfer,Quarterly,False,False,True,90.0,New or occasional,0.43333333333333335
2257,31,25-34,Male,Blouse,Clothing,22,California,Fall,5.0,No,Standard,No,33,Credit Card,Quarterly,False,False,True,90.0,New or occasional,0.24444444444444444
2258,41,35-49,Male,Skirt,Clothing,32,Tennessee,Fall,4.2,No,Standard,No,6,Bank Transfer,Annually,False,False,False,30.0,New or occasional,1.0666666666666667
2259,24,Under 25,Male,T-shirt,Clothing,71,Ohio,Winter,4.3,No,Store Pickup,No,44,Credit Card,Every 3 Months,False,False,True,90.0,Loyal high-value,0.7888888888888889
2260,60,50+,Male,Jeans,Clothing,96,Florida,Spring,3.3,No,Free Shipping,No,24,Cash,Annually,False,False,True,30.0,New or occasional,3.2
2261,38,35-49,Male,Scarf,Accessories,82,Missouri,Fall,4.9,No,Express,No,16,PayPal,Quarterly,False,False,True,90.0,New or occasional,0.9111111111111111
2262,58,50+,Male,Backpack,Accessories,76,South Carolina,Spring,4.4,No,Standard,No,12,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,5.428571428571429
